关键词,店铺名称,地理位置,产品名称,产品价格,付款人数,店铺链接,图片地址,商品链接,商品ID,店铺类型,当前页面网址,当前时间,页码
粽子,a杰de桷铯,江苏苏州,嘉兴特产豆沙粽子杂粮大棕子无蔗糖低脂端午节送礼即食礼盒装小吃,25.8,68人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=117169428,https://g-search3.alicdn.com/img/bao/uploaded/i4/i4/117169428/O1CN01scwOY92JW4i1VK37K_!!117169428.jpg_580x580Q90.jpg_.webp,https://item.taobao.com/item.htm?id=618767931477&ns=1&abbucket=3#detail,6.18768E+11,淘宝,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=1628,47:51.6,38
粽子,苇讯食品专营店,辽宁沈阳,东北老式传统粽子糯米粽子东北粽白米粽大枣粽子蜜枣粽子真空包装,15.9,56人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=272662940,https://g-search3.alicdn.com/img/bao/uploaded/i4/i2/272662940/O1CN01PjYJ9y1XaYx6uIUIB_!!0-item_pic.jpg_580x580Q90.jpg_.webp,https://detail.tmall.com/item.htm?id=590738968332&ns=1&abbucket=3,5.90739E+11,天猫,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=1628,47:52.7,38
粽子,大鹏湾海味,广东深圳,深圳大鹏海胆花胶粽子大鹏特色海鲜棕海胆瑶柱海鲜棕礼盒1.5千克,238,13人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=2813860349,https://g-search1.alicdn.com/img/bao/uploaded/i4/i1/2813860349/O1CN01RKoLJs1ERspiJAOtq_!!2813860349.jpg_580x580Q90.jpg_.webp,https://item.taobao.com/item.htm?id=618239536358&ns=1&abbucket=3#detail,6.1824E+11,淘宝,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=1628,47:53.8,38
粽子,yingfanghan,河南洛阳,清真粽子礼盒八宝粽紫薯粽豆沙粽蜜枣甜粽子团购企业嘉兴粽子礼盒,39.9,51人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=2732590419,https://g-search2.alicdn.com/img/bao/uploaded/i4/i3/2732590419/O1CN01GBOrCv1ExwYA6d4yz_!!2732590419.jpg_580x580Q90.jpg_.webp,https://item.taobao.com/item.htm?id=617424745050&ns=1&abbucket=3#detail,6.17425E+11,淘宝,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=1628,47:54.9,38
粽子,博雅食品专营店,河南郑州,好想你红枣粽子嘉兴特产手工鲜肉粽粽子甜粽2盒装端午节礼品早餐,27.9,21人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=521185040,https://g-search2.alicdn.com/img/bao/uploaded/i4/i1/521185040/O1CN01yFAwZN1n6Mm5Fm4Z0_!!0-item_pic.jpg_580x580Q90.jpg_.webp,https://detail.tmall.com/item.htm?id=618806285690&ns=1&abbucket=3,6.18806E+11,天猫,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=1628,47:56.0,38
粽子,大家乐网上专卖店,山东烟台,包邮端午节大家乐大黄米粽子蜜枣红豆沙榴莲蛋黄肉梅菜肉馅团订,19.99,106人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=197549881,https://g-search2.alicdn.com/img/bao/uploaded/i4/i4/197549881/O1CN01zXjQSS2MrY7deuTWl_!!197549881.jpg_580x580Q90.jpg_.webp,https://item.taobao.com/item.htm?id=617246444280&ns=1&abbucket=3#detail,6.17246E+11,淘宝,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=1628,47:57.1,38
粽子,四川嘉润亨商贸有限公司,四川成都,子鲜阁粽子礼盒装甜粽新鲜排骨大肉粽嘉兴口味鲜肉粽早餐团购福利,78.8,88人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=2885196130,https://g-search2.alicdn.com/img/bao/uploaded/i4/i2/2885196130/O1CN01mLiBfO1v9aU4eNR8l_!!2885196130.png_580x580Q90.jpg_.webp,https://item.taobao.com/item.htm?id=618285310566&ns=1&abbucket=3#detail,6.18285E+11,淘宝,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=1628,47:58.2,38
粽子,米丽奇食品77,浙江嘉兴,【十全十美】嘉兴粽子大肉粽蛋黄鲜肉粽子网红七龙珠端午礼盒装,16.9,15人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=3172248037,https://g-search1.alicdn.com/img/bao/uploaded/i4/i4/3172248037/O1CN01XbnsDe29Ezmbg8XPK_!!3172248037.jpg_580x580Q90.jpg_.webp,https://item.taobao.com/item.htm?id=619119498174&ns=1&abbucket=3#detail,6.19119E+11,淘宝,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=1628,47:59.3,38
粽子,三珍斋精品,江苏南京,五芳斋粽子迪士尼*真空五芳小鲜肉粽50克*4嘉兴特产咸味粽子包邮,12.9,30人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=453426910,https://g-search2.alicdn.com/img/bao/uploaded/i4/i2/453426910/O1CN01nmejNy20upKB0lg9t_!!453426910.jpg_580x580Q90.jpg_.webp,https://item.taobao.com/item.htm?id=617467982919&ns=1&abbucket=3#detail,6.17468E+11,淘宝,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=1628,48:00.5,38
粽子,五芳斋官方旗舰店,浙江嘉兴,【粽子礼盒提货券】五芳斋情系粽子礼盒蛋黄肉粽豆沙棕子嘉兴特产,105,141人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=190903296,https://g-search1.alicdn.com/img/bao/uploaded/i4/i1/190903296/O1CN01m7xRy51aDc29MWfFr_!!190903296-0-lubanu-s.jpg_580x580Q90.jpg_.webp,https://detail.tmall.com/item.htm?id=618572203464&ns=1&abbucket=3,6.18572E+11,天猫,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=1628,48:01.6,38
粽子,五芳斋官方旗舰店,浙江嘉兴,五芳斋粽子礼盒FANG粽·玩味工坊网红DIY粽子糯玉米粽端午礼盒装,89.9,280人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=190903296,https://g.alicdn.com/s.gif,https://detail.tmall.com/item.htm?id=619327935278&ns=1&abbucket=3,6.19328E+11,天猫,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=1628,48:02.8,38
粽子,诸老大旗舰店,浙江嘉兴,诸老大粽子黑松露燕窝礼品粽黑猪肉粽甜粽送礼团购嘉兴大肉粽定制,388,33人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=1975052469,https://g.alicdn.com/s.gif,https://detail.tmall.com/item.htm?id=616572331143&ns=1&abbucket=3,6.16572E+11,天猫,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=1628,48:03.9,38
粽子,包走四方,贵州遵义,白米粽子贵州特产纯糯米粽农家手工制作清水无馅原味新鲜白水粽子,13.8,304人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=181638824,https://g.alicdn.com/s.gif,https://item.taobao.com/item.htm?id=614920261302&ns=1&abbucket=3#detail,6.1492E+11,淘宝,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=1628,48:05.0,38
粽子,米旗官方旗舰店,陕西西安,米旗大黄米粽子蜜枣豆沙多口味120g每粒端午节棕子散装,29.8,447人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=475108112,https://g.alicdn.com/s.gif,https://detail.tmall.com/item.htm?id=618810813025&ns=1&abbucket=3,6.18811E+11,天猫,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=1628,48:06.1,38
粽子,忆家味旗舰店,浙江嘉兴,忆家味粽子肉粽蛋黄鲜肉粽蜜枣豆沙红豆甜粽端午节大散装嘉兴粽子,19.9,488人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=2939917690,https://g-search3.alicdn.com/img/bao/uploaded/i4/i4/2939917690/O1CN01fdoJ4S26g4LvRVQnu_!!0-item_pic.jpg_580x580Q90.jpg_.webp,https://detail.tmall.com/item.htm?id=613001555560&ns=1&abbucket=3,6.13002E+11,天猫,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=1628,48:07.2,38
粽子,真人秀范儿11,浙江衢州,柴火粽纯手工农家自制辣味酸菜肉粽大肉粽子鲜肉粽地方特产小吃,35.8,114人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=1119567559,https://g-search3.alicdn.com/img/bao/uploaded/i4/i3/1119567559/O1CN01E4aNQD25i4SnSCM1n_!!1119567559.jpg_580x580Q90.jpg_.webp,https://item.taobao.com/item.htm?id=530914758474&ns=1&abbucket=3#detail,5.30915E+11,淘宝,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=1628,48:08.3,38
粽子,蓝色_湖畔,山东枣庄,干粽叶特大号粽叶新货纯天然棕叶包粽子的大粽子叶100张竹叶,21.8,945人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=1910878807,https://g-search3.alicdn.com/img/bao/uploaded/i4/i1/1910878807/TB22zrQp_qWBKNjSZFAXXanSpXa_!!1910878807.jpg_580x580Q90.jpg_.webp,https://item.taobao.com/item.htm?id=575662365217&ns=1&abbucket=3#detail,5.75662E+11,淘宝,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=1628,48:09.4,38
粽子,真真老老旗舰店,浙江嘉兴,真真老老嘉兴粽子肉粽嘉瑞尊享礼盒1400g端午礼品节日送礼团购,89.9,199人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=735797771,https://g-search3.alicdn.com/img/bao/uploaded/i4/i1/735797771/O1CN01xpJIal27HAQsHcNAj_!!735797771-0-lubanu-s.jpg_580x580Q90.jpg_.webp,https://detail.tmall.com/item.htm?id=617766206473&ns=1&abbucket=3,6.17766E+11,天猫,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=1628,48:10.5,38
粽子,meyuze12,广东深圳,2020年粽子叶端午节新粽叶免邮新鲜大芦苇叶子家用正宗湿粽叶真空,8.8,59人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=1747015718,https://g-search1.alicdn.com/img/bao/uploaded/i4/i3/1747015718/O1CN01CS68QW1s6tJESNXeR_!!1747015718.jpg_580x580Q90.jpg_.webp,https://item.taobao.com/item.htm?id=620135488813&ns=1&abbucket=3#detail,6.20135E+11,淘宝,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=1628,48:11.6,38
粽子,吴良1987,浙江嘉兴,三珍斋粽子嘉兴特产送礼蛋黄肉粽豆沙粽端午节礼品粽子竹篮礼盒装,89.9,131人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=726649756,https://g-search3.alicdn.com/img/bao/uploaded/i4/i3/726649756/O1CN01LCs2RA2LwIcqwe80D_!!726649756.jpg_580x580Q90.jpg_.webp,https://item.taobao.com/item.htm?id=615983183477&ns=1&abbucket=3#detail,6.15983E+11,淘宝,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=1628,48:12.7,38
粽子,曦誉信,北京,稻香私房粽子礼盒装蛋黄肉蜜枣粽子咸鸭蛋组合端午礼品送礼稻香村,158,26人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=346022795,https://g-search1.alicdn.com/img/bao/uploaded/i4/i3/346022795/O1CN01STAcwR1WW9bVuCWI8_!!0-item_pic.jpg_580x580Q90.jpg_.webp,https://item.taobao.com/item.htm?id=618296563230&ns=1&abbucket=3#detail,6.18297E+11,淘宝,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=1628,48:13.8,38
粽子,食味的初相旗舰店,浙江金华,食味的初相角黍糙米粽子端午节肉粽素粽多口味健康100gx5,58,183人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=3322019631,https://g-search3.alicdn.com/img/bao/uploaded/i4/i1/3322019631/O1CN01yB9qaS2L136xrwyHE_!!0-item_pic.jpg_580x580Q90.jpg_.webp,https://detail.tmall.com/item.htm?id=618670969085&ns=1&abbucket=3,6.18671E+11,天猫,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=1628,48:14.9,38
粽子,梦想家孙杰,山东枣庄,嘉兴粽子130g*20只农家手工粽蜜枣粽子黑米蜜枣粽豆沙粽子5.2斤,35.42,395人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=1954322726,https://g.alicdn.com/s.gif,https://item.taobao.com/item.htm?id=564373386996&ns=1&abbucket=3#detail,5.64373E+11,淘宝,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=1628,48:16.0,38
粽子,寿哈食品旗舰店,浙江嘉兴,寿哈嘉兴特产鲜肉粽480g端午非礼盒早餐真空散装粽子速食团购批发,11.9,663人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=3339011674,https://g.alicdn.com/s.gif,https://detail.tmall.com/item.htm?id=614670016262&ns=1&abbucket=3,6.1467E+11,天猫,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=1628,48:17.1,38
粽子,红船食品专营店,江苏南京,五芳斋粽子礼盒祥和情系丰年韵味盛世端午节嘉兴蛋黄鲜肉粽子团购,89,13人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=2178850738,https://g.alicdn.com/s.gif,https://detail.tmall.com/item.htm?id=592024425345&ns=1&abbucket=3,5.92024E+11,天猫,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=1628,48:18.2,38
粽子,味央旗舰店,浙江杭州,网易味央黑猪肉粽子8只装800g黑猪肉粽4只+蛋黄黑猪肉粽4只,84,36人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=3979402493,https://g.alicdn.com/s.gif,https://detail.tmall.com/item.htm?id=618736769315&ns=1&abbucket=3,6.18737E+11,天猫,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=1628,48:19.4,38
粽子,金牌美食专家,上海,顺丰速发上海口味粽王复兴路488号璐坊传统手工鲜肉粽子240g/1只,59.45,448人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=2200826416138,https://g-search3.alicdn.com/img/bao/uploaded/i4/i4/2200826416138/O1CN01Cl3xjK1vDFe92q1s5_!!2200826416138.jpg_580x580Q90.jpg_.webp,https://item.taobao.com/item.htm?id=615922382443&ns=1&abbucket=3#detail,6.15922E+11,淘宝,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=1628,48:20.5,38
粽子,深圳市福利团购网,广东深圳,五芳斋五芳若兰礼盒迪士尼粽子嘉兴素牛肉粽玉米蜜枣粽端午节送礼,129,24人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=2099761882,https://g-search2.alicdn.com/img/bao/uploaded/i4/i1/2099761882/O1CN01VCrGDs1PlzzywOL6r_!!0-item_pic.jpg_580x580Q90.jpg_.webp,https://item.taobao.com/item.htm?id=618340228412&ns=1&abbucket=3#detail,6.1834E+11,淘宝,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=1628,48:21.5,38
粽子,天润绿源食品专营店,北京,首粮端午节粽子礼盒12种口味12只大粽嘉兴特产早餐速食送礼团购,128,274人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=2002509750,https://g-search2.alicdn.com/img/bao/uploaded/i4/i4/2002509750/O1CN017v0x292LtYEheBshQ_!!0-item_pic.jpg_580x580Q90.jpg_.webp,https://detail.tmall.com/item.htm?id=593640346540&ns=1&abbucket=3,5.9364E+11,天猫,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=1628,48:22.7,38
粽子,美珍粽子,浙江杭州,美珍妈妈粽子端午节新鲜现做赤豆红豆粽180g*4只农家手工嘉兴粽子,18,2890人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=2480902380,https://g-search3.alicdn.com/img/bao/uploaded/i4/i4/2480902380/O1CN011oZkih1TS5C2pm7XV_!!2480902380.jpg_580x580Q90.jpg_.webp,https://item.taobao.com/item.htm?id=586023163086&ns=1&abbucket=3#detail,5.86023E+11,淘宝,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=1628,48:23.8,38
粽子,胡氏淘淘乐,湖北恩施,白米粽子农家新鲜手工纯糯米清水白味无馅原味粽子湖北恩施土特产,24.2,113人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=2850119743,https://g.alicdn.com/s.gif,https://item.taobao.com/item.htm?id=615576542245&ns=1&abbucket=3#detail,6.15577E+11,淘宝,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=1628,48:24.9,38
粽子,三珍斋食品专营店,江苏南京,五芳斋迪士尼粽子50克*4只迷你小鲜肉粽红枣粽儿童小孩美味营养餐,11,245人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=1669844751,https://g.alicdn.com/s.gif,https://detail.tmall.com/item.htm?id=531254261148&ns=1&abbucket=3,5.31254E+11,天猫,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=1628,48:26.0,38
粽子,古蜀食者旗舰店,四川成都,古蜀食者端午礼盒1200g四川味粽子礼包豌豆腊肉粽红豆腊肉椒盐粽,68,30人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=3886018453,https://g.alicdn.com/s.gif,https://detail.tmall.com/item.htm?id=567801082701&ns=1&abbucket=3,5.67801E+11,天猫,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=1628,48:27.1,38
粽子,亿水瑶,甘肃兰州,嘉兴粽子礼盒装粽子肉粽蛋黄鲜肉豆沙蜜枣甜粽端午节礼品团购定制,209,3人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=1818422077,https://g.alicdn.com/s.gif,https://item.taobao.com/item.htm?id=620546617408&ns=1&abbucket=3#detail,6.20547E+11,淘宝,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=1628,48:28.3,38
粽子,星际老男孩,广西南宁,【星际老男孩SCBOY】透明即食甜冰皮冰心水晶粽子礼盒装包邮,45,87人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=832641540,https://g.alicdn.com/s.gif,https://item.taobao.com/item.htm?id=618251269494&ns=1&abbucket=3#detail,6.18251E+11,淘宝,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=1628,48:29.3,38
粽子,粤色特产,广东肇庆,西米水晶粽手工迷你小粽子紫薯红豆香芋芝麻豆沙甜粽子礼盒装团购,12,698人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=558917729,https://g.alicdn.com/s.gif,https://item.taobao.com/item.htm?id=613492507761&ns=1&abbucket=3#detail,6.13493E+11,淘宝,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=1628,48:30.4,38
粽子,傅太旗舰店,江西萍乡,新鲜日期傅太粽子100g*10只板栗肉粽鲜肉粽子嘉兴风味农家手工粽,49.9,154人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=2347493257,https://g.alicdn.com/s.gif,https://detail.tmall.com/item.htm?id=45095934682&ns=1&abbucket=3,45095934682,天猫,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=1628,48:31.6,38
粽子,赵大有旗舰店,浙江宁波,嘉兴粽子大肉粽蛋黄鲜肉粽端午粽子礼盒装送礼嘉兴特产早餐小吃,59,85人付款,https://store.taobao.com/shop/view_shop.htm?user_number_id=2206593976729,https://g.alicdn.com/s.gif,https://detail.tmall.com/item.htm?id=617773246131&ns=1&abbucket=3,6.17773E+11,天猫,https://s.taobao.com/search?q=%E7%B2%BD%E5%AD%90&imgfile=&commend=all&ssid=s5-e&search_type=item&sourceId=tb.index&spm=a21bo.2017.201856-taobao-item.1&ie=utf8&initiative_id=tbindexz_20170306&bcoffset=4&p4ppushleft=1%2C48&ntoffset=4&s=1628,48:32.7,38
